@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-9,11-12,14,17-18,20,25'

@attribute distFromSource numeric
@attribute hour numeric
@attribute minute numeric
@attribute regionCode {30,40,50,60,70,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute typeMeasurementId {0,1,2,3,4,5,7,8,9,10}
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute logrunupHt {m,s,l}

@data
5.21414,7,10,85,3,7.5,4,6.9,7.2,9,10,m
17111.93261,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
571.549662,1,12,82,1,7.9,2,6.4,7.4,8,24,s
148.198985,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
17793.68966,19,11,85,1,9.5,2,6.88237,8.5,12,33,s
138.21082,4,35,85,1,8.1,1,6.88237,8,8.530885,30,s
266.181568,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
3743.199673,5,46,84,1,9.1,2,7.2,8.3,8.530885,29,s
5632.386368,13,21,80,1,7.5,2,6.4,7.3,8.530885,33,s
16841.49727,5,11,85,1,8,2,6.6,7.3,7,46,s
701.090461,2,59,85,1,7.8,1,6.8,7.7,8,24,m
410.416367,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
130.419407,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
660.373484,2,59,86,1,7.8,1,6.8,7.7,8,24,l
571.678573,10,16,85,1,7.4,2,6.6,7.4,10,66,s
3155.992561,17,48,81,1,8.1,2,7.1,8.1,8.530885,18,s
325.311625,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
133.310735,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
856.674247,5,46,86,1,9.1,2,7.2,8.3,8.530885,29,s
94.104765,7,19,85,1,6.5,2,6.88237,8.009683,8.530885,41,s
201.11379,7,17,85,1,6.9,2,6.88237,8.009683,8.530885,60,s
71.877688,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
3408.253834,19,28,81,1,8.1,2,6.88237,8.009683,9,19,s
5850.166902,22,54,88,1,8.3,2,6.88237,8.009683,9,22,s
84.439005,0,42,85,1,7.5,2,6.88237,7.5,7,30,s
570.087121,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
4688.317598,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
30.358784,11,51,50,1,7,10,6.88237,8.009683,8,21,s
3483.132499,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
23.110367,21,53,74,3,7,4,6.8,7.3,8.530885,13,m
123.931615,12,51,89,1,7.5,5,5.8,6.6,4,10,m
146.401993,6,34,89,1,8.8,4,7.2,8.5,9,22,l
206.845726,0,16,88,1,7.6,5,5.4,7.7,8.530885,30,l
104.025494,18,17,85,1,6.9,2,6.4,6.9,8.530885,33,s
7082.868625,14,22,88,1,8.6,2,6.88237,9.1,8.530885,33,s
189.03895,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
93.043513,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
5683.689801,12,29,85,3,8.6,2,6.88237,7.3,6,15,s
88.721373,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
30.191009,14,37,82,1,7.9,1,6.6,7.9,8,49,m
173.770453,8,18,89,1,7.8,2,6.88237,7.8,8,47,s
182.768299,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
1733.864148,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
170.636776,5,51,86,1,7,2,6.3,7,7,44,s
298.675606,6,34,89,1,8.8,5,7.2,8.5,9,22,l
643.977731,2,59,85,1,7.8,1,6.8,7.7,8,24,m
7324.812406,4,3,81,1,7.9,2,6.6,7.6,6,33,s
10974.96498,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
5959.457694,19,42,85,1,7.9,2,5.8,7.9,8.530885,33,s
1379.431283,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
350.885997,2,37,85,1,6.2,2,5.3,6.2,8.530885,5,s
229.817663,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
220.666704,8,19,60,1,7.7,4,6.1,7.2,8.530885,20,m
79.773105,0,42,85,1,7.5,1,6.88237,7.5,7,30,s
67.344517,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,l
799.082346,0,48,85,1,8.2,2,6.88237,8.009683,6,7,s
1836.237449,21,26,85,1,8.2,2,6.88237,7.8,9,30,s
3870.435027,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
749.730444,0,58,60,1,9.1,4,7,8.8,8.530885,30,s
1260.770752,2,57,81,1,7.7,2,6.88237,8.009683,8.530885,37,s
46.602246,11,51,50,1,7,4,6.88237,8.009683,8,21,m
2213.871355,3,36,88,3,9.2,2,6.88237,8.4,10,25,m
602.668391,10,23,85,1,7.9,2,6.88237,7.9,9,40,s
9175.76661,0,58,81,1,9.1,2,7,8.8,8.530885,30,s
192.753261,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,l
199.307908,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
8375.215019,19,19,88,1,8.3,2,6.88237,8.1,8.530885,15,s
3164.276695,19,50,87,1,8.3,2,6.9,8.1,8.530885,27,s
2725.499726,18,10,85,1,7.6,2,6.88237,7.3,8.530885,74,s
3930.88555,14,22,80,1,8.6,1,6.88237,9.1,8.530885,33,m
423.765767,0,40,89,1,8.2,1,6.88237,8.4,11,25,m
199.41891,8,35,82,1,7.3,1,6.88237,7.3,8.530885,26.742663,l
195.020081,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
16153.49221,14,21,85,1,8.1,2,6.6,7.6,9,13,s
181.539357,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
3127.728905,5,59,84,3,8.2,2,6.5,8.1,9,33,s
153.526544,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
17429.70216,19,11,85,1,9.5,1,6.88237,8.5,12,33,s
1373.456177,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
50.841759,7,10,85,3,7.5,4,6.9,7.2,9,10,m
14.631112,7,10,85,3,7.5,4,6.9,7.2,9,10,m
541.11316,18,16,85,1,5.7,2,5.4,5.1,8.530885,33,s
122.582344,11,51,50,1,7,2,6.88237,8.009683,8,21,s
153.391203,18,6,88,1,7.2,2,6.3,7.1,8,15,s
355.515255,3,51,82,1,7.1,2,6.88237,8.009683,2,21,s
102.887475,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
183.013873,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
211.211009,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
2725.499726,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
4566.021623,19,3,81,1,7.6,2,7,7.8,8.530885,17,s
213.792458,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
7977.775003,19,11,88,1,9.5,2,6.88237,8.5,12,33,s
1361.970281,17,31,85,1,8.4,2,6.88237,8.5,8.530885,15,s
134.156704,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
473.476191,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
111.133458,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
207.512548,10,16,85,1,7.4,2,6.6,7.4,10,66,s
16028.53202,14,21,85,1,8.1,2,6.6,7.6,9,13,s
47.958199,10,37,85,1,7.1,1,6.4,6.9,8.530885,28,m
15361.79696,23,24,89,1,8.8,2,7,8,8,35,s
1308.554883,13,17,85,1,7.7,2,6.6,7.6,8,17,s
1260.547851,18,17,60,1,7.8,2,5.7,7.2,8.530885,18,s
12991.23946,5,46,81,1,9.1,2,7.2,8.3,8.530885,29,s
3861.32651,22,14,85,1,7.8,2,6.88237,8.009683,8,23,s
98.674318,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
1936.214928,3,36,82,1,6.4,2,6.88237,8.009683,8.530885,34,s
47.113561,6,34,89,1,8.8,4,7.2,8.5,9,22,l
303.011997,13,37,85,1,5.5,2,6.1,5.5,8.530885,29,s
96.820674,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
8937.227717,23,24,81,1,8.8,2,7,8,8,35,s
869.607725,21,26,85,1,8.2,2,6.88237,7.8,9,30,s
543.781688,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
10834.56383,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
3036.07459,23,24,85,1,8.8,2,7,8,8,35,s
62.607162,23,40,89,1,8,5,6.7,7.9,8,39,m
5.018438,3,36,87,3,9.2,1,6.88237,8.4,10,25,l
8198.758076,5,46,88,1,9.1,1,7.2,8.3,8.530885,29,m
50.733076,7,10,85,3,7.5,5,6.9,7.2,9,10,m
8.477092,22,31,50,1,6.6,5,6.88237,8.009683,7,7,s
140.486288,22,54,89,1,8.3,5,6.88237,8.009683,9,22,l
9333.325399,18,35,60,1,8.1,2,6.88237,8.009683,8.530885,48,s
94.579904,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
16973.91578,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
138.990305,18,35,85,1,7.1,2,6.3,7.1,9,9,s
45.068561,10,2,83,3,7.5,4,6.88237,8.009683,9,20,m
100.61072,23,24,86,1,8.8,4,7,8,8,35,m
227.799314,15,30,88,1,7.3,1,6.88237,7.3,8.530885,26.742663,m
2317.46686,0,58,60,1,9.1,10,7,8.8,8.530885,30,m
17.328023,18,45,74,1,7.3,1,6.88237,8.009683,10,33,l
155.807891,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,l
1342.365976,13,22,85,1,8.3,2,7.3,8.1,9,14,s
7692.815018,0,58,81,1,9.1,2,7,8.8,8.530885,30,s
3171.954349,13,47,80,1,7,2,5.8,7,8.530885,15,s
179.273626,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
407.251238,22,41,85,1,7,2,6.88237,7,8.530885,34,s
74.451993,13,17,85,1,7.7,1,6.6,7.6,8,17,l
564.441761,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
2500.653279,23,24,85,1,8.8,2,7,8,8,35,s
2725.499726,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
5940.965429,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
519.352665,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
117.369485,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
183.987975,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
17160.77526,19,11,85,1,9.5,2,6.88237,8.5,12,33,s
4226.700287,18,44,85,1,7.6,2,6.5,7.8,8.530885,13,s
436.232815,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
3595.212542,12,29,80,3,8.6,5,6.88237,7.3,6,15,s
90.575827,20,33,89,1,8.4,5,6.7,8.2,8,33,l
429.18192,16,35,88,1,7.3,2,6.6,7.4,8.530885,24,s
954.198155,13,27,81,1,7.3,2,6.88237,8.009683,7,20,s
201.494857,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,l
6603.583597,18,1,88,1,7.9,2,6.6,7.9,5,33,s
17044.12979,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
1133.703322,13,22,85,1,8.3,2,7.3,8.1,9,14,s
9202.959715,0,58,81,1,9.1,2,7,8.8,8.530885,30,s
116.801558,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
8.085753,7,10,85,3,7.5,5,6.9,7.2,9,10,m
16969.22114,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
769.471662,18,1,85,1,7.9,2,6.6,7.9,5,33,s
9739.215376,22,54,88,1,8.3,2,6.88237,8.009683,9,22,s
433.936125,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
7247.689493,14,9,73,1,8.6,7,8,8.6,11,33,s
10312.1932,8,18,81,1,7.8,2,6.88237,7.8,8,47,s
24.567549,11,51,50,1,7,4,6.88237,8.009683,8,21,s
375.688614,12,21,86,1,5.7,2,6.88237,5.7,8.530885,60,s
97.920611,10,19,85,1,7.3,2,6.88237,7.3,8.530885,40,s
13168.92153,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,l
4961.378236,23,24,80,1,8.8,2,7,8,8,35,s
8652.834212,5,46,88,1,9.1,1,7.2,8.3,8.530885,29,s
7241.066514,12,29,81,3,8.6,5,6.88237,7.3,6,15,l
3225.765203,14,37,85,1,7.6,2,6.88237,8.009683,7,32,s
3636.443558,12,29,80,3,8.6,5,6.88237,7.3,6,15,s
1197.148358,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
164.071796,15,40,89,1,7.7,2,6.7,7.4,8,40,s
608.345174,6,34,89,1,8.8,1,7.2,8.5,9,22,l
2725.499726,5,29,60,3,7.8,5,6.5,7.5,11,28,m
15387.93754,0,58,71,1,9.1,2,7,8.8,8.530885,30,s
744.162927,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
160.194125,20,39,82,1,8.1,5,6.8,7.9,8.530885,24,m
2683.899968,16,9,60,1,8.6,2,7.2,8.4,8.530885,30,s
13936.20949,23,46,60,1,8.2,2,6.88237,8.009683,8,25,s
2551.079309,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
1277.142199,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
16751.78762,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
124.047867,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
9607.339177,5,46,81,1,9.1,2,7.2,8.3,8.530885,29,s
119.647288,22,54,89,1,8.3,5,6.88237,8.009683,9,22,l
1079.420372,23,46,89,1,8.2,2,6.88237,8.009683,8,25,s
181.324546,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
247.537853,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
9380.559005,5,46,81,1,9.1,5,7.2,8.3,8.530885,29,m
150.216154,0,23,85,1,6.7,2,6.88237,6.7,8.530885,20,s
1652.39215,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
1958.534668,21,56,74,1,7.6,2,6.3,7.4,10,10,s
130.891863,13,47,86,1,7,1,5.8,7,8.530885,15,m
8.872272,7,10,85,3,7.5,5,6.9,7.2,9,10,m
16.064639,22,31,50,1,6.6,5,6.88237,8.009683,7,7,s
1965.491035,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
33.823626,11,40,50,1,8.30368,1,6.88237,8.009683,9,26.742663,m
8275.331142,23,24,82,1,8.8,2,7,8,8,35,s
17394.48253,5,11,85,1,8,2,6.6,7.3,7,46,s
475.281856,9,30,73,1,8.5,1,6.88237,8.009683,11,26.742663,s
45.23042,6,34,89,1,8.8,5,7.2,8.5,9,22,l
73.710866,1,12,82,1,7.9,1,6.4,7.4,8,24,m
4567.581079,8,49,85,3,7,2,5.8,7.1,8.530885,25,s
5321.164345,15,35,80,1,8,2,6.6,7.4,8.530885,33,s
118.309863,16,46,85,1,7.4,2,6.88237,7.4,8.530885,10,s
225.587094,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
55.631862,14,14,74,3,7.1,1,6.88237,8.009683,9,15,s
2499.189898,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
9647.326409,16,7,88,1,8.2,2,7.6,7.9,8.530885,35,s
1543.849119,13,22,85,1,8.3,2,7.3,8.1,9,14,s
97.238264,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
59.783834,18,44,82,1,7.6,5,6.5,7.8,8.530885,13,m
179.53779,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
5065.155611,1,23,85,1,7.9,2,6.3,7.9,6,48,s
1774.681237,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
254.736622,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
69.215838,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
157.789673,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
6512.249018,23,24,83,1,8.8,2,7,8,8,35,s
2725.499726,1,23,82,1,7.9,1,6.3,7.9,6,48,m
5134.690891,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
3937.580227,22,47,88,1,8,2,6.4,7.7,6,19,s
231.152379,9,44,85,1,7.2,2,6.1,7,8.530885,44,s
1850.793098,8,38,60,1,8.6,2,7.4,8.5,8.530885,20,s
13155.64415,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,l
177.62749,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
13711.35638,6,34,87,1,8.8,2,7.2,8.5,9,22,s
113.091017,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
93.386347,14,47,80,3,7.7,1,6,7.2,9,2,m
859.589085,5,17,85,1,8.5,2,7.7,8.1,9,13,s
646.491946,0,42,85,1,7.5,2,6.88237,7.5,7,30,s
6148.014936,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
285.676642,22,41,85,1,7,2,6.88237,7,8.530885,34,s
722.28941,5,46,86,1,9.1,2,7.2,8.3,8.530885,29,m
6305.850726,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
1436.149457,3,4,87,1,7.7,2,6.5,7.5,8.530885,14,s
76.366334,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,l
359.283435,5,17,85,1,8.5,2,7.7,8.1,9,13,m
638.340019,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
8623.147812,3,4,81,1,7.7,2,6.5,7.5,8.530885,14,s
903.44026,1,22,85,1,8.1,2,6.88237,8.3,9,45,s
3587.955009,12,29,80,3,8.6,5,6.88237,7.3,6,15,s
6166.402023,23,24,82,1,8.8,2,7,8,8,35,s
182.150935,16,11,84,1,8,5,6.4,7.9,6,33,m
8124.652301,5,0,85,1,9,1,6.88237,9,8.530885,26.742663,l
1799.157325,9,31,88,1,7.9,3,6.88237,8.009683,4,14,s
2725.499726,10.267355,36.035092,85,5,6.4,4,6.88237,6.4,8.530885,26.742663,l
10861.81372,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
5263.38657,16,58,80,1,9,5,6.88237,8.5,7,22,s
17349.42884,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
84.97013,17,36.035092,85,1,8.2,1,6.88237,8.2,8.530885,26.742663,m
5309.45627,16,58,80,1,9,5,6.88237,8.5,7,22,m
29.750052,22,36,82,1,7.1,5,6.4,7.1,8.530885,25,s
148.818787,11,10,60,1,8.4,5,6.9,8.5,8.530885,34,m
15772.94171,11,14,89,1,8.3,2,6.5,7.8,8.530885,10,s
178.945853,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
16996.44163,5,30,85,1,8.5,1,6.88237,8.5,11,26.742663,m
539.549859,2,59,85,1,7.8,1,6.8,7.7,8,24,s
121.696898,0,46,85,1,8.3,1,6.88237,8.3,8.530885,26.742663,l
92.183524,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
92.246642,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
7225.928688,23,24,81,1,8.8,3,7,8,8,35,s
4372.079971,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
66.771758,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
660.986008,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,m
722.880293,23,57,40,1,7.8,2,6.88237,7.8,12,20,s
2293.144572,23,40,89,1,8,2,6.7,7.9,8,39,s
1624.870033,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
182.138817,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
120.850412,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
673.051785,16,50,85,1,5.7,2,6.88237,8.009683,8.530885,10,s
13592.31341,7,59,85,1,8.1,2,6.4,7.7,9,23,s
75.903333,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
9321.967996,19,28,87,1,8.1,2,6.88237,8.009683,9,19,s
337.594503,20,39,82,1,8.1,2,6.8,7.9,8.530885,24,s
121.218214,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
2108.220895,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
5985.27899,19,42,85,1,7.9,2,5.8,7.9,8.530885,33,s
47.42504,2,24,80,1,7.9,1,6.88237,8.009683,10,26.742663,s
181.414161,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
50.547369,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
3263.125855,0,48,80,1,8.2,2,6.88237,8.009683,6,7,s
92.628998,7,10,85,3,7.5,5,6.9,7.2,9,10,l
153.666502,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
103.99997,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
3347.738497,22,47,85,1,8,2,6.4,7.7,6,19,s
3533.686019,14,22,80,1,8.6,1,6.88237,9.1,8.530885,33,l
1676.676802,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
314.767215,16,50,85,1,5.7,2,6.88237,8.009683,8.530885,10,s
11172.90519,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
16882.86351,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
10647.90411,21,30,81,1,8.5,1,6.88237,8.5,11,25,s
10344.23255,0,59,81,1,8.3,1,6.88237,8.3,11,40,m
1789.072429,3,4,88,1,7.7,2,6.5,7.5,8.530885,14,s
16751.89375,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
7361.240627,14,9,73,1,8.6,7,8,8.6,11,33,s
5379.898814,13,3,80,1,7.5,2,6.4,7.3,8.530885,71,s
91.360292,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
253.389721,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
52.16338,17,36.035092,85,1,8.2,1,6.88237,8.2,8.530885,26.742663,l
758.501455,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
142.070281,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
725.241676,10,16,85,1,7.4,2,6.6,7.4,10,66,s
118.690177,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
996.881613,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
81.42114,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
173.892422,7,35,85,1,6.7,2,6.88237,8.009683,8.530885,10,s
122.849754,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
92.715221,23,46,89,1,8.2,5,6.88237,8.009683,8,25,m
5982.013422,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
187.970535,6,3,85,1,5.4,2,6.88237,8.009683,8.530885,10,s
882.473194,10.267355,36.035092,50,1,8.30368,1,6.88237,8.009683,8.530885,26.742663,m
781.301952,4,23,85,1,8.1,2,7.3,8.2,8.530885,10,s
196.658625,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
59.493573,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
4400.39493,3,36,80,3,9.2,5,6.88237,8.4,10,25,m
186.383507,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
257.886904,4,30,85,1,8,1,6.88237,8,5,26.742663,l
237.436424,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
4194.716726,4,1,80,3,8.1,2,6.88237,8.1,8.530885,25,s
17018.9387,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
18823.22377,4,32,84,1,8.5,2,6.88237,8.3,11,70,s
74.487549,21,51,82,1,7.3,2,6.88237,7.3,6,35,s
3294.198326,20,39,81,1,8.1,2,6.8,7.9,8.530885,24,s
119.518543,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
2809.45545,12,29,88,3,8.6,2,6.88237,7.3,6,15,s
129.323878,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
6140.972697,11,14,88,1,8.3,2,6.5,7.8,8.530885,10,s
10819.57869,5,46,80,1,9.1,3,7.2,8.3,8.530885,29,s
645.418283,2,59,85,1,7.8,2,6.8,7.7,8,24,s
994.341301,10,33,85,1,8.3,2,6.88237,7.6,8.530885,26.742663,s
9545.030501,5,46,81,1,9.1,5,7.2,8.3,8.530885,29,m
1267.800128,17,31,85,1,8.4,2,6.88237,8.5,8.530885,15,s
17.81472,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,m
126.447645,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
7760.832241,5,46,88,1,9.1,2,7.2,8.3,8.530885,29,m
130.742255,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
642.838542,6,34,89,1,8.8,2,7.2,8.5,9,22,s
361.916386,17,7,85,1,7.5,2,6.88237,7.5,8.530885,20,s
137.678786,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
128.796474,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
10308.94196,19,28,89,1,8.1,2,6.88237,8.009683,9,19,s
1580.964759,22,47,86,1,8,2,6.4,7.7,6,19,s
131.918903,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
211.679175,0,10,85,1,7.7,1,6.88237,7.7,8.530885,26.742663,m
723.082275,5,46,86,1,9.1,5,7.2,8.3,8.530885,29,m
9316.43825,22,54,88,1,8.3,2,6.88237,8.009683,9,22,s
212.93139,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
6226.928121,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
9758.107323,1,23,88,1,7.9,2,6.3,7.9,6,48,s
1796.43406,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
134.99248,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
9038.905518,15,26,88,1,8,2,7.2,7.8,7,55,s
97.083405,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
2481.090703,8,34,85,1,7.8,2,7.1,8,9,59,s
1800.899302,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
753.888,2,59,85,1,7.8,1,6.8,7.7,8,24,m
186.557849,4,35,85,1,8.1,2,6.88237,8,8.530885,30,s
267.285988,23,40,89,1,8,2,6.7,7.9,8,39,s
616.640875,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
1963.300724,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
125.812359,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
5306.044324,1,12,80,1,7.9,2,6.4,7.4,8,24,s
11430.54173,22,54,82,1,8.3,2,6.88237,8.009683,9,22,s
170.411748,18,10,85,1,7.6,2,6.88237,7.3,8.530885,74,s
6402.845666,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
9.729531,3,49,84,1,6.7,4,6.3,6.6,8,11,m
53.295403,10.267355,36.035092,85,1,7.4,1,6.88237,7.4,8.530885,26.742663,l
84.84581,3,24,85,1,6.6,2,6.2,6.6,5,14,s
1654.649259,6,15,88,1,8.2,2,6.88237,8.009683,8,32,s
2581.633284,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
178.233985,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,s
97.775316,21,26,86,1,8.2,1,6.88237,7.8,9,30,s
260.495002,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
48.088865,7,6,81,1,6.9,1,6.88237,7.2,8.530885,12,m
5196.677002,16,58,88,1,9,2,6.88237,8.5,7,22,s
1721.161512,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
28.481801,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,m
9054.802699,15,26,88,1,8,2,7.2,7.8,7,55,s
91.396988,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
1763.400702,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
3565.618539,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
3889.212078,16,9,60,1,8.6,2,7.2,8.4,8.530885,30,s
142.628145,13,17,85,1,7.7,1,6.6,7.6,8,17,s
128.474084,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
