area,country,day,distFromSource,doubtful,hour,latitude,locationName,longitude,minute,month,publish,regionCode,second,sourceCauseCode,sourceEqMagnitude,sourceEventValidity,sourceOceanicTsunami,typeMeasurementId,year,eqMagMb,eqMagMs,intensity,eqDepth,elevation,logrunupHt
MIYAGI,SRI LANKA,26.0,1831.829215,n,0.0,6.97333,MATTAKKULIYA,79.869768,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,6.0,m
MIYAGI,JAPAN,1.0,175.955357,n,7.0,38.05,ARAHAMA VILLAGE,140.917,23.0,11.0,True,85,43.0,1,7.8,4,True,1,1915,6.88237,7.8,8.530885,60.0,0.0,s
MIYAGI,PHILIPPINES,11.0,3222.902857,n,5.0,15.766667,"BALER, QUEZON",121.566667,46.0,3.0,True,84,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,0.0,s
AICHI,JAPAN,12.0,9.338351,n,18.0,34.783,KATAHARACHONISHIURA,137.183,38.0,1.0,True,85,27.396394,1,7.1,4,True,2,1945,6.88237,7.1,8.530885,26.742663,27.0,s
ACEH,INDONESIA,11.0,394.737873,n,8.0,4.129,"MEULABOH PORT, SUMATRA",96.129,38.0,4.0,True,60,36.7,1,8.6,4,True,2,2012,7.4,8.5,8.530885,20.0,6.0,s
MIYAGI,TURKEY,30.0,30.504909,n,11.0,38.1928,SIGACIK (S5),26.7853,51.0,10.0,True,50,27.0,1,7.0,4,True,4,2020,6.88237,8.009683,8.0,21.0,5.0,m
NIIGATA,JAPAN,16.0,107.500164,n,4.0,37.883,MUSHIROBA,138.45,1.0,6.0,True,85,44.3,1,7.5,4,True,1,1964,6.88237,8.009683,5.0,40.0,0.0,s
HI,USA,1.0,3580.527615,n,12.0,21.431,"MAILI, OAHU, HI",-158.183,29.0,4.0,True,80,1.3,3,8.6,4,True,5,1946,6.88237,7.3,6.0,15.0,8.0,m
MIYAGI,SRI LANKA,26.0,1641.492093,n,0.0,6.341683,PATTANANGALA,81.497308,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,9.0,l
MIYAGI,SOLOMON ISLANDS,16.0,12896.58693,n,22.0,-9.429,"HONIARA, GUADALCANAL",159.955,54.0,9.0,True,82,32.9,1,8.3,4,True,2,2015,6.88237,8.009683,9.0,22.0,0.0,s
AK,USA,7.0,3536.109948,n,4.0,52.83,"ATTU, MASSACRE BAY, AK",173.2,35.0,12.0,True,87,27.396394,1,8.1,4,True,2,1944,6.88237,8.0,8.530885,30.0,0.0,s
ARICA Y PARINACOTA,CHILE,1.0,132.637463,n,23.0,-18.488031,ARICA,-70.326583,46.0,4.0,True,89,47.3,1,8.2,4,True,5,2014,6.88237,8.009683,8.0,25.0,21.0,m
AK,USA,29.0,4014.047329,n,23.0,57.052,"SITKA, AK",-135.342,24.0,7.0,True,87,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,5.0,s
HOKKAIDO,JAPAN,22.0,16886.6251,n,19.0,42.217,OSHIRABETSU,143.317,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,32.0,m
HI,USA,17.0,6133.701071,n,3.0,19.7303,"HILO, HAWAII, HI",-155.0553,19.0,6.0,True,80,33.1,1,7.7,4,True,2,1928,6.88237,7.8,8.530885,35.0,11.0,s
HOKKAIDO,JAPAN,4.0,47.321935,n,1.0,42.033,SHOYA,143.3,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,0.0,m
MIYAZAKI,JAPAN,30.0,61.96494,n,14.0,31.517,TONOURA (MIYAZAKI),131.383,36.035092,10.0,True,85,27.396394,1,7.9,4,True,1,1662,6.88237,7.6,8.530885,26.742663,0.0,m
HI,USA,22.0,10608.15003,n,19.0,19.46,"POHOIKI, HAWAII, HI",-154.846,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,20.0,m
HOKKAIDO,JAPAN,4.0,3062.853154,n,5.0,41.7187,HAKODATE,140.7247,1.0,2.0,True,85,22.0,1,8.7,4,True,2,1965,7.7,7.8,6.0,30.0,0.0,s
HI,USA,3.0,80.423504,n,2.0,19.4297,"OPIHIKAO, HAWAII, HI",-154.8833,24.0,4.0,True,80,27.396394,1,7.9,4,True,1,1868,6.88237,8.009683,10.0,26.742663,37.0,l
AK,USA,9.0,2702.137934,n,14.0,58.3,"JUNEAU, AK",-134.42,22.0,3.0,True,87,31.9,1,8.6,4,True,2,1957,6.88237,9.1,8.530885,33.0,12.0,s
FUKUSHIMA,JAPAN,16.0,473.378142,n,0.0,36.933,ONAHAMA,140.9,48.0,5.0,True,85,55.4,1,8.2,4,True,2,1968,6.88237,8.009683,6.0,7.0,0.0,s
"IZU-OSHIMA, TOKYO",JAPAN,21.0,407.011076,n,20.0,34.217,KOZUSHIMA,139.133,59.0,11.0,True,85,49.3,1,6.9,4,True,2,2016,6.88237,8.009683,8.0,9.0,6.0,s
WEST JAVA,INDONESIA,17.0,221.612839,n,8.0,-7.70371,TELUK PARIGI,108.65651,19.0,7.0,True,60,26.0,1,7.7,4,True,4,2006,6.1,7.2,8.530885,20.0,9.0,m
MIYAGI,CHINA,18.0,2725.499726,n,5.0,19.08185,LONGKOU,46.856593,24.0,7.0,True,84,50.0,1,7.4,4,True,3,1969,6.88237,7.4,9.0,6.0,647.0,s
HI,USA,22.0,10674.8311,n,19.0,19.149,"OKOE BAY, HAWAII, HI",-155.914,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,0.0,m
CENTRAL SULAWESI,INDONESIA,28.0,48.502672,n,10.0,-0.694611,WANI PORT (D8),119.840734,2.0,9.0,True,83,45.3,3,7.5,4,True,10,2018,6.88237,8.009683,9.0,20.0,8.0,s
MIYAGI,JAPAN,11.0,100.624971,n,5.0,38.404944,"MIYAGI PREFECTURE, TOHOKU REGION",141.230028,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,5.0,l
HI,USA,4.0,4988.623085,n,16.0,21.454,"KAHALUU, OAHU, HI",-157.817,58.0,11.0,True,80,27.9,1,9.0,4,True,5,1952,6.88237,8.5,7.0,22.0,29.0,s
MIYAGI,JAPAN,5.0,88.319417,n,21.0,38.567,TSUKIHAMA,141.45,13.0,8.0,True,85,1.1,1,6.9,4,True,2,1927,6.88237,6.9,8.530885,10.0,5.0,s
"IZU-OSHIMA, TOKYO",JAPAN,1.0,66.500414,n,7.0,34.783,OKADA,139.383,1.0,7.0,True,85,55.5,1,6.1,4,True,2,2000,6.0,6.1,8.530885,10.0,100.0,s
AK,USA,1.0,178.032799,n,12.0,55.062,"KING COVE, AK",-162.31,29.0,4.0,True,87,1.3,3,8.6,4,True,1,1946,6.88237,7.3,6.0,15.0,28.0,m
BC,CANADA,23.0,40.087949,n,17.0,50.17,QUADRA ISLAND,-125.23,13.0,6.0,True,88,19.0,3,7.3,4,True,1,1946,6.88237,8.009683,8.530885,26.742663,88.0,m
CENTRAL SULAWESI,INDONESIA,28.0,68.655007,n,10.0,-0.876266,TALISE (9.1),119.873739,2.0,9.0,True,83,45.3,3,7.5,4,True,5,2018,6.88237,8.009683,9.0,20.0,11.0,m
HOKKAIDO,JAPAN,16.0,283.272859,n,0.0,43.033,AKKESHI,144.85,48.0,5.0,True,85,55.4,1,8.2,4,True,1,1968,6.88237,8.009683,6.0,7.0,8.0,s
MIYAGI,JAPAN,24.0,692.021986,n,2.0,38.3,AYUKAWA,141.5,43.0,6.0,True,85,25.5,1,7.1,4,True,2,1973,6.3,7.1,8.0,50.0,69.0,s
HOKKAIDO,JAPAN,13.0,638.002248,n,5.0,42.167,URAKAWA,142.767,17.0,10.0,True,85,53.4,1,8.5,4,True,2,1963,7.7,8.1,9.0,13.0,4.0,s
"IZU-OSHIMA, TOKYO",JAPAN,21.0,341.221711,n,20.0,34.783,OKADA,139.383,59.0,11.0,True,85,49.3,1,6.9,4,True,2,2016,6.88237,8.009683,8.0,9.0,100.0,s
TSHIBA,JAPAN,11.0,403.578302,n,5.0,35.277833,"TSHIBA PREFECTURE, KANTO REGION",139.851558,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,m
VALPARAISO,CHILE,16.0,86.533348,n,22.0,-32.33457,PICHICUY,-71.47424,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,13.0,m
MIYAGI,AUSTRALIA,22.0,11286.95942,n,19.0,-27.36666,BRISBANE (CAIRNCROSS),153.16666,11.0,5.0,True,81,17.0,1,9.5,4,True,2,1960,6.88237,8.5,12.0,33.0,0.0,s
MIYAGI,JAPAN,11.0,88.01035,n,5.0,38.423472,"MIYAGI PREFECTURE, TOHOKU REGION",141.378917,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,5.0,m
HOKKAIDO,JAPAN,25.0,137.56258,n,19.0,42.964722,KONBUMORI,144.530833,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,14.0,s
MIYAGI,JAPAN,11.0,134.617742,n,5.0,37.987889,"MIYAGI PREFECTURE, TOHOKU REGION",140.888056,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,8.0,m
CA,USA,4.0,6001.766163,n,16.0,37.72,"SAN FRANCISCO, HUNTERS POINT, CA",-122.37,58.0,11.0,True,88,27.9,1,9.0,4,True,2,1952,6.88237,8.5,7.0,22.0,8.0,s
GISBORNE,NEW ZEALAND,22.0,8807.224462,n,19.0,-38.676,GISBORNE,178.028,11.0,5.0,True,81,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,78.0,l
MIYAGI,SAMOA,29.0,180.178344,n,17.0,-13.99552,"AMALIE, UPOLU ISLAND",-171.42804,48.0,9.0,True,81,10.9,1,8.1,4,True,5,2009,7.1,8.1,8.530885,18.0,0.0,m
BIOBIO,CHILE,27.0,189.006793,n,6.0,-37.71533,PUNTA MORGUILLA,-73.64735,34.0,2.0,True,89,11.5,1,8.8,4,True,4,2010,7.2,8.5,9.0,22.0,6.0,l
MIYAGI,JAPAN,11.0,130.230726,n,5.0,38.051611,"MIYAGI PREFECTURE, TOHOKU REGION",140.919611,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,l
WAKAYAMA,JAPAN,7.0,87.860105,n,4.0,33.85,GOBO,136.167,35.0,12.0,True,85,27.396394,1,8.1,4,True,1,1944,6.88237,8.0,8.530885,30.0,0.0,s
CANTERBURY,NEW ZEALAND,13.0,64.334904,n,11.0,-42.421111,"FYFFE QUAY, KAIKOURA",173.710833,2.0,11.0,True,81,56.3,1,7.8,4,True,5,2016,6.88237,8.009683,9.0,15.0,8.0,m
HOKKAIDO,JAPAN,11.0,439.994334,n,5.0,41.867,ESASHI,140.133,46.0,3.0,True,85,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,44.0,s
IWATE,JAPAN,11.0,151.66207,n,5.0,39.624334,"IWATE PREFECTURE, TOHOKU REGION",141.958862,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,m
CHIAPAS,MEXICO,8.0,91.549082,n,4.0,15.796273,MADRE SAL 2,-93.59843,49.0,9.0,True,88,19.2,1,8.2,4,True,5,2017,6.88237,8.009683,9.0,47.0,6.0,s
MIYAGI,JAPAN,1.0,2725.499726,n,2.0,19.08185,HAMADA,46.856593,58.0,9.0,True,85,37.0,1,7.9,4,True,1,1923,6.88237,7.9,8.530885,35.0,647.0,m
AK,USA,10.0,224.474065,n,6.0,59.598,"KHANTAAK ISLAND, YAKUTAT BAY, AK",-139.761,15.0,7.0,True,87,59.9,3,7.8,4,True,1,1958,6.88237,7.9,11.0,35.0,30.0,l
AMORGOS,GREECE,9.0,22.08352,n,3.0,36.805534,KATOKAMPOS,25.783199,11.0,7.0,True,50,45.2,3,7.7,4,True,5,1956,6.88237,7.8,9.0,20.0,7.0,m
MIYAGI,TURKEY,6.0,132.646487,n,1.0,36.41559,ARSUZ (HATAY),35.88519,17.0,2.0,True,50,35.0,1,7.8,4,True,2,2023,6.88237,8.009683,9.0,17.0,0.0,s
HOKKAIDO,JAPAN,4.0,49.213426,n,1.0,42.467,AIBOSHIMA,143.433,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,0.0,m
MIYAGI,SRI LANKA,26.0,1721.380216,n,0.0,5.965001,DICKWELLA,80.696497,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,12.0,l
MIYAGI,JAPAN,11.0,122.097252,n,5.0,38.255556,"MIYAGI PREFECTURE, TOHOKU REGION",140.978611,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,m
OSAKA,JAPAN,20.0,149.964667,n,19.0,34.333,TANNOWA,135.183,19.0,12.0,True,85,10.0,1,8.3,4,True,1,1946,6.88237,8.1,8.530885,15.0,16.0,s
ISHIKAWA,JAPAN,1.0,16.231971,n,7.0,37.34163,"NOTO TOWN, NUNOURA (20)",137.25088,10.0,1.0,True,85,9.0,3,7.5,4,True,4,2024,6.9,7.2,9.0,10.0,6.0,m
WEST SUMATRA,INDONESIA,25.0,81.882829,n,14.0,-2.75256,"SMALL ISLAND, PAGAI UTARA ",99.98794,42.0,10.0,True,60,22.0,1,7.8,4,True,4,2010,6.5,7.3,8.530885,20.0,12.0,m
BAY OF PLENTY,NEW ZEALAND,4.0,288.238997,n,13.0,-37.64109,TAURANGA,176.18118,27.0,3.0,True,81,36.0,1,7.3,4,True,2,2021,6.88237,8.009683,7.0,20.0,3.0,s
FUKUSHIMA,JAPAN,12.0,334.869414,n,13.0,36.933,ONAHAMA,140.9,41.0,6.0,True,85,50.7,1,7.2,4,True,2,1968,6.0,7.2,8.530885,44.0,0.0,s
IBARAKI,JAPAN,29.0,2372.219093,n,23.0,36.333,OARAIKO,140.583,24.0,7.0,True,85,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,26.0,s
HOKKAIDO,JAPAN,15.0,551.638229,n,10.0,44.433,SARURU,143.228,33.0,6.0,True,85,27.396394,1,8.3,4,True,1,1896,6.88237,7.6,8.530885,26.742663,9.0,m
VALPARAISO,CHILE,19.0,22.076027,n,14.0,-33.033,VALPARAISO,-71.633,15.0,11.0,True,89,27.396394,1,8.30368,2,True,1,1811,6.88237,8.009683,8.530885,26.742663,62.0,m
CA,USA,28.0,1463.60422,n,3.0,40.767,"NORTH SPIT, HUMBOLDT BAY, CA",-124.217,4.0,10.0,True,88,8.8,1,7.7,4,True,2,2012,6.5,7.5,8.530885,14.0,0.0,s
WA,USA,22.0,10779.80379,n,19.0,48.547,"FRIDAY HARBOR, WA",-123.007,11.0,5.0,True,88,17.0,1,9.5,4,True,2,1960,6.88237,8.5,12.0,33.0,0.0,s
COQUIMBO,CHILE,16.0,181.452263,n,22.0,-29.963154,COQUIMBO (WM634),-71.332117,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,15.0,s
MIYAGI,JAPAN,11.0,96.87774,n,5.0,38.411583,"MIYAGI PREFECTURE, TOHOKU REGION",141.27425,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,4.0,l
IBARAKI,JAPAN,11.0,238.512332,n,5.0,36.620583,"IBARAKI PREFECTURE, KANTO REGION",140.686083,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,8.0,m
TSHIBA,JAPAN,11.0,323.559407,n,5.0,35.692772,"TSHIBA PREFECTURE, KANTO REGION",140.738358,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,8.0,l
BIOBIO,CHILE,1.0,1900.874168,n,23.0,-36.6425,QUIRIQUINA ISLAND,-73.0635,46.0,4.0,True,89,47.3,1,8.2,4,True,2,2014,6.88237,8.009683,8.0,25.0,14.0,s
FUKUSHIMA,JAPAN,11.0,136.306435,n,5.0,37.818006,"FUKUSHIMA PREFECTURE, TOHOKU REGION",140.942889,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,7.0,m
MIYAGI,TAIWAN,31.0,2725.499726,n,6.0,19.08185,CHIAI,46.856593,52.0,3.0,True,84,50.4,1,7.1,4,True,2,2002,6.4,7.4,8.530885,33.0,647.0,s
MIYAGI,COSTA RICA,11.0,12861.31128,n,5.0,9.4246,QUEPOS,-84.1711,46.0,3.0,True,88,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,3.0,s
"BONIN IS, TOKYO",JAPAN,24.0,960.860206,n,8.0,27.0939,CHICHIJIMA ISLANDS,142.195,0.0,12.0,True,85,27.396394,1,8.4,4,True,1,1854,6.88237,8.4,8.530885,26.742663,0.0,m
BC,CANADA,1.0,9294.798457,n,23.0,48.837,"BAMFIELD, BRITISH COLUMBIA",-125.137,46.0,4.0,True,88,47.3,1,8.2,4,True,2,2014,6.88237,8.009683,8.0,25.0,0.0,s
MIYAGI,JAPAN,2.0,281.217721,n,17.0,38.45,OURA,141.5,31.0,3.0,True,85,0.0,1,8.4,4,True,1,1933,6.88237,8.5,8.530885,15.0,16.0,m
ISHIKAWA,JAPAN,1.0,69.833899,n,7.0,37.003203,TAKAHAMA,136.767727,10.0,1.0,True,85,9.0,3,7.5,4,True,5,2024,6.9,7.2,9.0,10.0,10.0,m
CENTRAL JAVA,INDONESIA,17.0,301.827139,n,8.0,-7.7525,"BULAPESANTREN, KEBUMEN DISTRICT",109.6881,19.0,7.0,True,60,26.0,1,7.7,4,True,1,2006,6.1,7.2,8.530885,20.0,10.0,s
MIYAGI,JAPAN,11.0,16918.39749,n,4.0,38.3,AYUKAWA,141.5,32.0,11.0,True,85,51.0,1,8.5,4,True,2,1922,6.88237,8.3,11.0,70.0,69.0,s
EAST JAVA,INDONESIA,17.0,586.818186,n,8.0,-8.43199,MALANG,112.68455,19.0,7.0,True,60,26.0,1,7.7,4,True,5,2006,6.1,7.2,8.530885,20.0,6.0,m
HI,USA,9.0,3560.02299,n,14.0,22.037,"WAILUA, KAUAI, HI",-159.338,22.0,3.0,True,80,31.9,1,8.6,4,True,5,1957,6.88237,9.1,8.530885,33.0,25.0,m
WEST SUMATRA,INDONESIA,25.0,127.808673,n,14.0,-2.3655,BOSUA,99.803883,42.0,10.0,True,60,22.0,1,7.8,4,True,4,2010,6.5,7.3,8.530885,20.0,8.0,m
ACEH,INDONESIA,26.0,261.090319,n,0.0,5.558,"ACEH, SUMATRA",95.311,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,10.0,l
AK,USA,28.0,588.163385,n,3.0,56.83,"KAGUYAK, AK",-153.83,36.0,3.0,True,87,16.0,3,9.2,4,True,1,1964,6.88237,8.4,10.0,25.0,0.0,l
MIYAGI,JAPAN,11.0,133.650402,n,5.0,37.967944,"MIYAGI PREFECTURE, TOHOKU REGION",140.906611,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,m
SHIZUOKA,JAPAN,29.0,2579.737984,n,23.0,35.017,UCHIURA,138.883,24.0,7.0,True,85,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,46.0,s
MIE,JAPAN,11.0,656.752191,n,5.0,34.544564,"MIE PREFECTURE, TOKAI REGION",136.706461,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,0.0,s
CENTRAL SULAWESI,INDONESIA,28.0,62.72153,n,10.0,-0.821907,LAYANA (D5),119.884517,2.0,9.0,True,83,45.3,3,7.5,4,True,10,2018,6.88237,8.009683,9.0,20.0,12.0,m
MIYAGI,THAILAND,26.0,665.672112,n,0.0,8.86,BAN NAM KIM,98.275,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,8.0,m
MIYAGI,JAPAN,11.0,122.170818,n,5.0,38.263861,"MIYAGI PREFECTURE, TOHOKU REGION",140.977333,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,10.0,m
MIYAGI,JAPAN,11.0,115.09715,n,5.0,38.370083,"MIYAGI PREFECTURE, TOHOKU REGION",141.059861,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,11.0,m
ACEH,INDONESIA,28.0,1.311923,n,16.0,2.09046,"PULAU BANGKARU, BANYAK ISLANDS",97.09753,9.0,3.0,True,60,36.5,1,8.6,4,True,5,2005,7.2,8.4,8.530885,30.0,14.0,m
MIYAGI,SRI LANKA,26.0,1676.533299,n,0.0,7.924033,PASIKKUDAH,81.567733,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,6.0,l
MIYAGI,NEW ZEALAND,30.0,452.751224,n,5.0,-46.652,DOG ISLAND,168.412,23.0,9.0,True,81,34.0,1,7.4,4,True,2,2007,6.88237,8.009683,8.530885,10.0,4.0,s
MIYAGI,JAPAN,11.0,120.497277,n,5.0,38.245833,"MIYAGI PREFECTURE, TOHOKU REGION",140.997528,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,l
BIOBIO,CHILE,27.0,108.424362,n,6.0,-37.0755,PLAYA CONCHILLA,-73.1625,34.0,2.0,True,89,11.5,1,8.8,4,True,5,2010,7.2,8.5,9.0,22.0,10.0,m
TAMIL NADU,INDIA,31.0,1404.59407,n,10.267355,10.767,FALSE POINT,79.833,36.035092,12.0,True,60,27.396394,1,7.9,3,True,2,1881,6.88237,8.009683,8.530885,26.742663,9.0,s
BALI,INDONESIA,3.0,307.552956,n,21.0,-8.52,"SOKA, BALI ISLAND",114.99,6.0,6.0,True,60,59.8,1,6.6,4,True,1,1994,6.1,6.4,8.530885,26.0,20.0,m
AOMORI,JAPAN,16.0,191.247419,n,0.0,41.467,SHIMOFURO,141.1,48.0,5.0,True,85,55.4,1,8.2,4,True,1,1968,6.88237,8.009683,6.0,7.0,3.0,s
VALPARAISO (JUAN FERNANDEZ),CHILE,27.0,608.247954,n,6.0,-33.63796,JUAN FERNANDEZ ISLANDS,-78.83123,34.0,2.0,True,89,11.5,1,8.8,4,True,4,2010,7.2,8.5,9.0,22.0,9.0,l
UM,USA TERRITORY,27.0,13963.94243,n,6.0,19.29,WAKE ISLAND,166.6183,34.0,2.0,True,80,11.5,1,8.8,4,True,2,2010,7.2,8.5,9.0,22.0,6.0,s
AK,USA,16.0,12756.9676,n,22.0,55.337,"SAND POINT, AK",-160.502,54.0,9.0,True,87,32.9,1,8.3,4,True,2,2015,6.88237,8.009683,9.0,22.0,15.0,s
AK,USA,28.0,285.482901,n,3.0,60.07,"CAPE YAKATAGA, AK",-142.43,36.0,3.0,True,87,16.0,3,9.2,4,True,1,1964,6.88237,8.4,10.0,25.0,4.0,m
HI,USA,22.0,11170.62486,n,19.0,21.927,"SOUTHWEST COAST KAUAI, HI",-159.644,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,6.0,m
KURIL ISLANDS,RUSSIA,23.0,37.796596,n,5.0,43.867,"MALOKURILSKAYA BAY, SHIKOTAN",146.817,51.0,2.0,True,86,3.2,1,7.0,4,True,2,1980,6.3,7.0,7.0,44.0,0.0,s
AOMORI,JAPAN,16.0,142.633682,n,0.0,40.533,SAMEKO,141.55,48.0,5.0,True,85,55.4,1,8.2,4,True,1,1968,6.88237,8.009683,6.0,7.0,1.0,m
HI,USA,15.0,5012.595585,n,11.0,22.2125,"HANALEI, KAUAI, HI",-159.4982,14.0,11.0,True,80,13.5,1,8.3,4,True,2,2006,6.5,7.8,8.530885,10.0,0.0,s
WAKAYAMA,JAPAN,20.0,100.073709,n,19.0,33.817,INAMIKAWASEIGAN,135.217,19.0,12.0,True,85,10.0,1,8.3,4,True,1,1946,6.88237,8.1,8.530885,15.0,8.0,l
NORTH SULAWESI,INDONESIA,29.0,544.572835,n,20.0,4.4,"KARAKELONG ISLAND, TALAUD ISLANDS",126.7,46.0,3.0,True,83,30.0,1,7.3,1,True,1,1907,6.88237,7.3,8.530885,500.0,21.0,m
NIIGATA,JAPAN,26.0,313.52168,n,2.0,37.65,TERADOMARIKO,138.767,59.0,5.0,True,85,59.6,1,7.8,4,True,2,1983,6.8,7.7,8.0,24.0,0.0,s
AOMORI,JAPAN,2.0,373.690936,n,17.0,41.367,DEDOGAWA,141.217,31.0,3.0,True,85,0.0,1,8.4,4,True,1,1933,6.88237,8.5,8.530885,15.0,16.0,m
TSHIBA,JAPAN,11.0,334.639055,n,5.0,35.646444,"TSHIBA PREFECTURE, KANTO REGION",140.580667,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
MIYAGI,GREECE,11.0,17.014876,n,3.0,38.25,"SAMI, CEPHALONIA ISL",20.64,32.0,8.0,True,50,27.396394,1,6.8,3,True,1,1953,6.88237,6.8,9.0,33.0,6.0,s
MIYAGI,TURKEY,30.0,30.360992,n,11.0,38.1915,SIGACIK (S22),26.785,51.0,10.0,True,50,27.0,1,7.0,4,True,4,2020,6.88237,8.009683,8.0,21.0,7.0,s
MIYAZAKI,JAPAN,30.0,17645.95589,n,5.0,32.433,HOSOSHIMA,131.667,11.0,7.0,True,85,23.6,1,8.0,4,True,2,1995,6.6,7.3,7.0,46.0,91.0,s
IWATE,JAPAN,20.0,215.200347,n,6.0,39.017,OFUNATO,141.75,32.0,2.0,True,85,32.2,1,6.4,4,True,2,1979,6.0,6.4,8.530885,10.0,0.0,s
AICHI,JAPAN,29.0,2681.226045,n,23.0,34.767,TOYOHASHI,137.383,24.0,7.0,True,85,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,25.0,s
HOKKAIDO,JAPAN,26.0,198.200219,n,2.0,42.133,SEKINAIGYOKO,139.933,59.0,5.0,True,85,59.6,1,7.8,4,True,1,1983,6.8,7.7,8.0,24.0,0.0,s
FUKUSHIMA,JAPAN,11.0,189.048044,n,5.0,37.005215,"FUKUSHIMA PREFECTURE, TOHOKU REGION",140.976615,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,l
CHIBA,JAPAN,18.0,186.307601,n,17.0,34.983,TATEYAMA,139.85,2.0,9.0,True,85,44.3,1,6.9,4,True,2,1984,6.6,6.9,8.530885,48.0,12.0,s
TARAPACA,CHILE,27.0,1784.377902,n,6.0,-20.204578,IQUIQUE,-70.147831,34.0,2.0,True,89,11.5,1,8.8,4,True,2,2010,7.2,8.5,9.0,22.0,0.0,s
HOKKAIDO,JAPAN,25.0,71.877688,n,19.0,42.288611,HIROO,143.318333,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,8.0,m
WAKAYAMA,JAPAN,16.0,17487.62686,n,22.0,33.683,SHIRAHAMA,135.35,54.0,9.0,True,85,32.9,1,8.3,4,True,2,2015,6.88237,8.009683,9.0,22.0,15.0,s
IWATE,JAPAN,17.0,6233.45093,n,19.0,39.017,OFUNATO,141.75,42.0,7.0,True,85,23.2,1,7.9,4,True,2,1980,5.8,7.9,8.530885,33.0,0.0,s
HOKKAIDO,JAPAN,17.0,233.85174,n,3.0,44.35,MOMBETSU,143.367,55.0,6.0,True,85,2.9,1,7.7,4,True,2,1973,6.5,7.7,8.0,48.0,0.0,s
