latitude,longitude,elevation
45.65,-122.67,64.0
47.32,-124.18,167.0
39.73,140.08,9.0
39.88,139.85,6.0
38.5,139.55,59.0
43.2,140.867,19.0
37.4,136.9,4.0
34.93,132.09,37.0
42.22,139.55,84.0
38.05,139.33,12.0
37.917,139.05,0.0
37.8,138.267,0.0
33.22,130.35,6.0
38.15,139.417,0.0
38.183,139.433,11.0
38.0667,138.5667,85.0
33.58,130.42,12.0
39.75,140.083,15.0
35.58,129.37,33.0
47.32,138.94,28.0
45.894,142.08,7.0
47.050556,142.043889,0.0
42.78,132.86,39.0
45.0503,136.6092,7.0
43.165,131.9,0.0
39.06,139.87,8.0
51.378,179.302,98.0
52.731,174.103,68.0
34.17,135.22,7.0
34.65,138.83,74.0
35.69,139.75,23.0
44.93,147.625,8.0
-16.1,167.2,344.0
-16.9,168.53,132.0
-15.25,166.83,229.0
-9.429,159.955,0.0
60.1,-152.57,0.0
-11.065,-77.6,76.0
-37.594092,-73.664119,0.0
33.45,135.75,12.0
32.7792,132.9589,0.0
-9.455,-78.383,10.0
-11.107,-77.61,41.0
-9.368,-78.417,0.0
-8.112,-79.0288,24.0
34.217,139.133,6.0
32.95,131.9,6.0
32.6,131.717,171.0
33.0602,132.4954,139.0
42.483,143.433,14.0
40.79,140.73,11.0
41.46,141.51,0.0
42.3,142.45,0.0
33.94,132.07,7.0
38.417,141.267,0.0
41.2,141.0,12.0
38.28,141.57,132.0
38.7667,141.5,8.0
33.78,132.7,4.0
40.71,141.44,0.0
40.58,141.43,12.0
42.11,140.59,5.0
39.0167,141.75,0.0
38.32,141.53,50.0
38.4,141.47,0.0
41.56,140.92,0.0
39.58,142.02,97.0
42.22,143.32,13.0
38.3744,141.4815,8.0
39.01,141.67,11.0
42.2,139.54,0.0
35.46,139.65,0.0
44.625,-124.043,0.0
26.0,126.0,0.0
32.81,131.92,147.0
-0.684,119.758,24.0
-12.08,-77.17,0.0
17.05,-61.8,50.0
15.5,-61.3,213.0
7.333,134.463,0.0
33.5,132.65,241.0
33.55,134.3,18.0
31.42,130.18,13.0
31.017,130.683,124.0
-4.57,146.0,235.0
-5.467,154.6316,27.0
-5.08,152.08,0.0
-10.316667,150.455,0.0
-4.766,152.94,8.0
-3.0,151.5,126.0
-4.2,152.165,9.0
45.45,141.0,0.0
-7.07,147.045,26.0
51.403,179.297,0.0
51.452,179.198,0.0
-5.52,151.52,16.0
45.23,147.88,87.0
-7.083,157.0,827.0
-6.25,155.033,0.0
43.85,146.78,49.0
-6.7579,155.3955,9.0
32.58,-117.1,12.0
33.441,-118.496,6.0
19.671,-156.028,0.0
19.313,-155.05,0.0
19.56,-155.97,0.0
34.06,136.2,11.0
22.883,-109.9,0.0
29.0,-118.27,817.0
26.02,-111.35,10.0
20.657933,-105.242867,4.0
7.5,122.97,7.0
7.32,124.05,0.0
6.633,124.06,9.0
7.83,123.5,7.0
6.878,123.974,17.0
21.987,-159.336,19.0
-36.8314,174.7865,0.0
-35.27,174.1,0.0
-35.72,174.3,198.0
-21.87,-138.92,4.0
-22.2466,166.4116,0.0
-17.5331,-149.5726,5.0
-16.39,122.925,9.0
-20.6667,116.7,0.0
-20.663888,116.684166,0.0
-20.353227,116.834617,3.0
-20.6333,117.2,0.0
-20.639166,116.727777,0.0
34.93,139.83,11.0
15.85,-97.07,0.0
-1.15,136.0,0.0
42.03,143.3,0.0
36.62,140.65,177.0
-3.68,128.2,56.0
36.0,138.0,971.0
32.6,131.67,11.0
55.337,-160.502,15.0
-2.1833,-79.8833,10.0
19.0845,-155.5509,9.0
19.29,-155.1,0.0
-23.1221,-134.9666,0.0
16.0,-61.717,127.0
-4.21,152.17,0.0
-0.433,-90.283,15.0
18.7,-103.73,2.0
18.35,-103.48,149.0
17.67,-101.65,0.0
18.04,-102.21,80.0
17.98,-102.35,5.0
-23.1178,-134.9689,1.0
22.2125,-159.4982,0.0
-43.6058,172.7222,0.0
-21.2,-159.783,0.0
-6.933,-80.717,0.0
46.705,-123.966,0.0
-27.58,-144.33,90.0
33.0,131.0,899.0
22.29,114.22,0.0
19.4992,-154.8197,7.0
18.083,-67.15,17.0
9.55,-79.617,13.0
9.34,-82.25,8.0
34.13,-118.03,128.0
37.81,-122.47,0.0
40.767,-124.217,0.0
37.997,-122.975,0.0
18.73,-111.02,0.0
11.4727,-86.1285,8.0
12.8344,-87.5835,3.0
12.48,-87.17,8.0
12.37,-87.03,7.0
11.78,-86.52,0.0
11.77,-86.5,21.0
11.68,-86.38,10.0
11.646,-86.358,12.0
11.62,-86.32,11.0
11.3,-85.92,0.0
11.253,-85.872,8.0
11.159,-85.802,7.0
11.03,-85.67,11.0
10.939139,-85.702345,16.0
10.93,-85.71,27.0
-8.43,122.512,4.0
-8.8,121.5,33.0
-8.4,122.5,0.0
-8.35,122.983,0.0
-8.3,122.9,501.0
-8.5,121.78,2.0
-8.365,122.77,84.0
-8.19,122.83,30.0
-8.3,122.83,90.0
-8.35,122.967,20.0
-8.42,122.594,7.0
-8.55,122.2,0.0
42.27,139.78,0.0
42.451,139.851,8.0
36.047222,129.383889,0.0
35.099358,129.035408,10.0
37.491389,130.913611,10.0
35.53,129.35,10.0
1.17,127.9,9.0
1.1667,127.8333,23.0
1.731944,128.007778,12.0
43.74,146.73,48.0
43.43,146.07,0.0
43.74,146.69,0.0
43.74,146.71,0.0
43.73,145.52,0.0
43.82,146.71,10.0
44.0,145.8,10.0
44.15,145.95,0.0
44.1,145.9,51.0
44.38,146.42,3.0
43.83,146.9,27.0
44.45,146.57,0.0
43.8,146.82,11.0
43.833,146.73,0.0
45.01,147.71,11.0
43.72,145.43,0.0
43.63,146.35,0.0
43.79,146.82,37.0
44.92,147.63,19.0
43.78,146.78,86.0
43.9,145.63,73.0
43.73,145.57,0.0
43.76,146.61,26.0
43.45,146.1,0.0
43.52,146.1,11.0
43.77,146.61,33.0
20.0366,-155.829,5.0
-19.053,-169.921,3.0
-8.55,125.57,11.0
-17.6049,177.4383,5.0
-21.138,-175.1815,2.0
53.117,143.1,0.0
38.367,22.233,96.0
-24.373,-70.551,7.0
-27.9387,153.4326,0.0
-9.805,-139.035,21.0
-33.636017,-78.829881,20.0
-20.204578,-70.147831,0.0
-23.4646,-70.5025,0.0
-16.833,-151.5,0.0
-8.9148,-140.0958,10.0
-25.09652,-70.50749,5.0
-22.0938,-70.2117,0.0
-9.8049,-139.0347,0.0
19.16,-104.35,42.0
-26.68,153.12,10.0
-27.966667,153.416667,15.0
28.281,129.968,0.0
-1.244,136.3,17.0
-1.185,136.076,7.0
-0.966,135.787,0.0
-0.898,136.035,23.0
-0.867,134.083,72.0
-1.229,136.22,0.0
-1.22,136.437,26.0
-1.85,138.73,12.0
-0.67305,135.6297,0.0
-0.7988,135.70108,8.0
-0.861,136.037,21.0
-1.75,138.25,34.0
33.48,133.57,0.0
34.79,139.39,0.0
48.125,-123.44,0.0
31.6,131.38,7.0
24.333,124.15,6.0
35.217,139.633,9.0
34.617,138.85,81.0
34.87,139.11,0.0
33.1,139.767,0.0
37.0,141.0,0.0
-3.0,142.05,11.0
-3.117,142.267,12.0
-2.969,141.9228,14.0
-43.9733,168.6161,0.0
-42.4129,173.703,0.0
-43.57,172.773,0.0
6.9806,158.2001,0.0
-1.367,123.5,201.0
-12.1167,96.8919,0.0
-16.0,168.23,26.0
40.7773,29.6741,0.0
40.771,29.7333,2.0
40.71328,29.73759,7.0
40.717,29.7592,7.0
40.70165,29.66025,5.0
40.6946,29.6163,10.0
-0.84796,123.07,9.0
-4.35,152.267,78.0
-16.3,167.67,95.0
40.781,29.6265,6.0
21.32,-157.89,18.0
54.11,160.0,0.0
54.6,161.15,85.0
54.59,161.8,243.0
44.83,-111.42,1957.0
-16.623,-72.711,13.0
-41.78,-73.88,0.0
-33.581625,-71.618188,0.0
-0.7533,-90.3117,8.0
23.867,-166.283,0.0
-43.95,-176.567,36.0
38.4,141.6,0.0
39.5,142.1,0.0
15.7667,-88.0333,48.0
10.333,-65.917,0.0
9.333,-82.233,0.0
10.47,-64.188,13.0
9.37,-79.881,9.0
17.697,-64.753,0.0
12.1,-86.735,17.0
5.98,124.62,0.0
25.16,121.37,6.0
24.29,120.53,13.0
23.64,120.14,0.0
6.211,124.192,12.0
15.667,-96.483,44.0
16.0,-97.12,341.0
-5.25,154.63,42.0
-8.67,150.92,0.0
-8.07,156.8,16.0
-8.22,157.22,36.0
24.383,123.75,56.0
46.28,141.22,25.0
-4.62,55.45,6.0
22.2,88.2,10.0
17.65,83.28,0.0
9.29,79.21,0.0
13.083,80.3,0.0
1.286,97.619,8.0
-31.82,115.73,0.0
-33.870889,121.895361,8.0
-38.3434,141.6132,0.0
-23.161,150.79,9.0
-41.048,173.027,0.0
-41.908,171.433,24.0
-46.652,168.412,4.0
-45.9523,170.3867,3.0
-42.4129,173.7028,0.0
-43.733,-176.268,11.0
-37.6304,176.186,0.0
-36.833,-175.709,
-39.067,174.033,27.0
14.92,80.05,8.0
-41.783,-73.88,31.0
-54.93278,-67.60833,6.0
50.513,-128.028,0.0
44.667,-63.583,8.0
52.163,-128.143,12.0
50.722,-127.488,0.0
48.837,-125.137,0.0
-4.6762,55.5294,0.0
-2.282,40.909,4.0
39.95,-75.15,10.0
40.683,-73.283,0.0
33.717,135.367,0.0
2.41,96.32,11.0
2.267,97.783,40.0
-1.003,100.379,0.0
-46.589,168.329,6.0
-38.6754,178.023,12.0
-36.811,175.007,0.0
-35.973,174.46,7.0
-39.4757,176.9201,0.0
-45.755,170.682,0.0
-38.97,174.46,52.0
-37.0466,174.5117,13.0
-36.362,174.182,0.0
5.384,95.968,5.0
5.385,95.966,3.0
5.389,95.96,4.0
5.596,95.526,3.0
5.595,95.527,12.0
5.588,95.525,39.0
5.826,95.347,0.0
5.882,95.324,10.0
5.839,95.299,7.0
5.554,95.291,8.0
5.549,95.316,13.0
5.549,95.317,12.0
5.55,95.317,7.0
5.552,95.317,8.0
5.553,95.317,7.0
5.547,95.317,12.0
5.548,95.316,7.0
5.548,95.315,9.0
5.548,95.314,8.0
5.548,95.313,7.0
5.549,95.313,6.0
5.549,95.312,8.0
5.553,95.316,9.0
5.553,95.315,11.0
5.549,95.311,8.0
5.55,95.31,10.0
5.554,95.319,12.0
5.551,95.304,7.0
5.552,95.303,6.0
5.553,95.304,9.0
5.55,95.307,9.0
5.551,95.307,10.0
5.549,95.306,7.0
5.55,95.308,8.0
5.542,95.285,6.0
5.541,95.287,7.0
5.541,95.282,0.0
5.547,95.278,9.0
5.536,95.283,9.0
5.604,95.346,5.0
5.583,95.35,8.0
-35.317,-72.417,0.0
45.979,-129.99,
-0.61,-80.43,78.0
8.915,-79.532,23.0
32.683,129.817,0.0
60.063,-148.008,0.0
34.067,139.483,21.0
-1.35,134.267,0.0
-1.5,134.167,40.0
-1.5,134.917,0.0
37.735,-25.672,0.0
49.217,143.117,0.0
44.0,144.26,86.0
22.4,114.18,263.0
43.11,134.32,0.0
46.3,141.8,0.0
37.5,130.85,850.0
37.3,129.2,314.0
-7.283,72.4,0.0
55.2,166.0,0.0
50.78,-128.43,14.0
-18.133,178.427,6.0
18.23,109.51,1.0
-2.99,120.2,7.0
-5.6,122.7,118.0
-5.4,122.4,0.0
-8.62,114.09,0.0
-8.43443,113.58225,8.0
-8.59463,114.0298,8.0
-8.38038,113.446557,0.0
-20.65,116.8,0.0
-8.52,114.99,20.0
-8.28933,113.1085,6.0
34.483,135.717,100.0
57.75,-152.48,0.0
59.6,-139.66,0.0
59.48,-139.82,0.0
59.99,-139.4,17.0
59.0,-135.0,439.0
59.22,-151.73,0.0
54.63,-162.37,20.0
55.183,-162.717,40.0
55.062,-162.31,28.0
54.43,-162.7,32.0
55.19,-160.51,59.0
55.5,-131.5,0.0
55.5,-131.33,23.0
52.183,-174.2,104.0
59.598,-139.761,30.0
55.95,-133.8,72.0
54.993,-132.417,0.0
60.059,-147.341,118.0
56.4,-134.0,106.0
59.339,-158.802,5.0
55.06,-131.54,7.0
60.41,-146.11,17.0
57.621,-152.157,0.0
56.295,-158.402,0.0
58.2,-136.36,0.0
59.233,-135.433,0.0
58.11,-135.444,9.0
60.9,-147.43,106.0
57.54,-153.99,0.0
60.68,-147.91,28.0
55.91,-159.14,7.0
56.813,-132.956,10.0
59.351,-151.83,7.0
60.02,-148.53,0.0
59.25,-151.42,13.0
57.35,-152.89,8.0
60.86,-146.68,0.0
56.47,-132.38,7.0
39.883,4.25,60.0
39.55,2.633,0.0
43.695667,7.2856,9.0
44.398,8.95,26.0
10.47,-64.18,9.0
17.116667,-61.85,10.0
17.965833,-66.061389,12.0
17.717,-61.817,0.0
15.5,-61.333,486.0
13.883,-60.967,353.0
60.954,-148.227,0.0
-47.733,-74.9,14.0
-41.483,-72.967,47.0
42.637,-170.798,
13.0,-61.25,0.0
-8.525,179.2,0.0
-0.5319,166.9092,0.0
9.359,-79.901,11.0
52.733,-155.003,
52.733,-156.48,
34.5783,-120.6429,24.0
19.583,-155.969,0.0
22.216,-159.501,0.0
21.61,-157.92,133.0
9.333,-81.75,0.0
9.4,-82.283,62.0
19.467,-69.867,0.0
22.217,-159.417,71.0
19.116,-155.527,36.0
19.976,-155.836,0.0
21.967,-159.7,10.0
57.125,-170.275,12.0
59.82,-139.82,6.0
17.968854,-67.044066,21.0
9.59031,-82.6075,13.0
10.0003,-83.0735,26.0
9.41,-82.33,19.0
47.451,-122.827,14.0
38.357,-123.068,12.0
15.859,-61.6244,0.0
21.32,-157.83,290.0
21.382,-157.95,0.0
21.367,-158.018,0.0
42.64,-80.81,173.0
41.267,-72.917,0.0
22.158,-159.717,0.0
22.15,-159.727,0.0
22.082,-159.77,0.0
22.073,-159.782,0.0
22.062,-159.786,0.0
22.013,-159.783,7.0
22.179,-159.659,0.0
22.214,-159.6,0.0
22.223,-159.589,0.0
22.226,-159.585,0.0
22.227,-159.583,0.0
22.227,-159.58,0.0
22.227,-159.577,0.0
22.226,-159.573,0.0
22.227,-159.565,0.0
22.228,-159.557,0.0
22.228,-159.552,0.0
22.226,-159.549,0.0
22.226,-159.547,0.0
22.221,-159.545,10.0
22.218,-159.541,0.0
22.219,-159.532,0.0
22.218,-159.524,0.0
22.215,-159.521,0.0
22.233,-159.483,0.0
22.228,-159.468,0.0
22.229,-159.458,0.0
22.227,-159.447,0.0
22.222,-159.434,0.0
22.224,-159.429,0.0
22.226,-159.385,0.0
22.218,-159.373,0.0
22.147,-159.296,8.0
22.15,-159.303,0.0
22.164,-159.311,25.0
22.176,-159.316,26.0
22.115,-159.298,13.0
22.097,-159.308,9.0
22.086,-159.314,34.0
22.076,-159.32,6.0
22.052,-159.338,2.0
21.996,-159.343,23.0
22.029,-159.341,25.0
21.995,-159.333,0.0
21.961,-159.341,21.0
21.98,-159.335,18.0
21.984,-159.336,28.0
21.961,-159.351,13.0
21.953,-159.36,7.0
21.882,-159.472,10.0
21.89,-159.505,18.0
21.889,-159.534,24.0
21.906,-159.597,16.0
21.914,-159.633,9.0
21.93,-159.647,0.0
21.944,-159.657,8.0
21.956,-159.671,8.0
21.964,-159.711,0.0
21.973,-159.729,22.0
21.98,-159.758,11.0
22.226,-159.438,0.0
22.222,-159.387,13.0
22.197,-159.335,44.0
22.063,-159.321,3.0
22.059,-159.324,13.0
22.056,-159.329,9.0
22.055,-159.331,9.0
22.054,-159.334,5.0
22.053,-159.337,10.0
22.005,-159.336,5.0
22.014,-159.339,5.0
22.045,-159.337,7.0
22.037,-159.338,25.0
21.96,-159.337,13.0
21.967,-159.333,10.0
21.963,-159.353,15.0
21.891,-159.42,8.0
21.877,-159.442,22.0
21.875,-159.458,6.0
21.886,-159.489,8.0
21.888,-159.492,17.0
21.89,-159.541,44.0
21.9,-159.587,10.0
21.902,-159.59,0.0
21.903,-159.612,18.0
21.919,-159.639,0.0
21.935,-159.652,0.0
21.955,-159.669,10.0
22.098,-159.752,0.0
22.224,-159.57,0.0
22.207,-159.338,0.0
22.124,-159.298,32.0
22.131,-159.295,13.0
22.138,-159.296,18.0
22.109,-159.299,10.0
22.082,-159.316,5.0
22.072,-159.319,5.0
22.069,-159.321,5.0
21.96,-159.355,28.0
21.897,-159.407,15.0
21.884,-159.483,4.0
21.888,-159.497,32.0
21.903,-159.6,11.0
21.895,-159.607,6.0
21.906,-159.621,0.0
21.91,-159.627,9.0
21.916,-159.636,0.0
21.916,-159.637,0.0
21.924,-159.641,0.0
21.927,-159.644,6.0
21.939,-159.653,0.0
21.963,-159.703,7.0
21.969,-159.716,10.0
47.22,-53.57,7.0
38.333,-75.083,8.0
41.18,-8.7,0.0
32.75,-79.916,12.0
21.431,-158.183,8.0
21.443,-158.194,0.0
21.462,-158.209,9.0
21.463,-158.215,0.0
21.466,-158.216,10.0
21.481,-158.228,18.0
21.49,-158.233,0.0
21.515,-158.232,0.0
21.533,-158.232,0.0
21.54,-158.235,0.0
21.547,-158.243,0.0
21.559,-158.253,68.0
21.576,-158.282,0.0
21.578,-158.282,0.0
21.581,-158.265,0.0
21.583,-158.255,0.0
21.583,-158.235,0.0
21.583,-158.227,0.0
21.583,-158.217,0.0
21.584,-158.181,0.0
21.585,-158.15,0.0
21.586,-158.132,0.0
21.586,-158.121,0.0
21.593,-158.115,0.0
21.601,-158.107,0.0
21.617,-158.096,0.0
21.626,-158.084,0.0
21.631,-158.078,0.0
21.677,-158.044,0.0
21.7,-158.018,0.0
21.705,-158.003,0.0
21.714,-157.975,0.0
21.692,-157.948,0.0
21.679,-157.94,0.0
21.669,-157.938,16.0
21.652,-157.924,0.0
21.646,-157.921,8.0
21.638,-157.921,15.0
21.618,-157.914,13.0
21.584,-157.887,0.0
21.56,-157.875,0.0
21.564,-157.866,0.0
21.561,-157.855,0.0
21.55,-157.848,14.0
21.539,-157.841,12.0
21.531,-157.837,25.0
21.514,-157.837,15.0
21.493,-157.85,13.0
21.474,-157.846,50.0
21.454,-157.817,29.0
21.415,-157.784,0.0
21.418,-157.772,0.0
21.437,-157.762,0.0
21.446,-157.78,0.0
21.455,-157.78,0.0
21.464,-157.766,0.0
21.46,-157.756,0.0
21.461,-157.738,0.0
21.445,-157.739,12.0
21.434,-157.739,15.0
21.427,-157.745,22.0
21.405,-157.738,0.0
21.397,-157.719,0.0
21.379,-157.709,60.0
21.351,-157.707,12.0
21.321,-157.672,0.0
21.314,-157.654,0.0
21.3,-157.658,7.0
21.288,-157.675,16.0
21.282,-157.683,156.0
21.274,-157.699,51.0
21.284,-157.725,3.0
21.283,-157.739,8.0
21.258,-157.815,39.0
21.277,-157.827,31.0
21.32,-157.955,15.0
21.384,-157.95,12.0
21.371,-158.021,20.0
21.313,-158.008,12.0
21.3218,-158.1193,10.0
21.364,-158.136,0.0
21.375,-158.143,0.0
21.381,-158.148,0.0
21.394,-158.16,0.0
21.401,-158.174,21.0
21.411,-158.181,0.0
21.093,-157.198,21.0
21.093,-157.215,13.0
21.105,-157.313,0.0
21.117,-157.306,0.0
21.14,-157.294,0.0
21.19,-157.252,0.0
21.202,-157.251,0.0
21.202,-157.152,0.0
21.184,-156.999,0.0
21.207,-156.982,0.0
21.211,-156.984,0.0
21.099,-157.043,18.0
21.09,-157.03,11.0
21.066,-156.949,22.0
21.05,-156.875,19.0
21.216,-156.968,0.0
21.205,-156.96,35.0
21.19,-156.951,39.0
21.176,-156.945,33.0
21.175,-156.941,0.0
21.167,-156.886,132.0
21.175,-156.8,0.0
21.173,-156.791,0.0
21.13,-156.728,63.0
21.124,-156.734,72.0
21.117,-156.741,93.0
21.112,-156.747,33.0
21.11,-156.748,93.0
21.108,-156.749,75.0
21.101,-156.759,98.0
21.1,-156.761,56.0
21.099,-156.762,37.0
21.098,-156.764,39.0
21.097,-156.765,92.0
21.096,-156.767,91.0
21.09,-156.776,28.0
21.085,-156.785,63.0
21.077,-156.792,25.0
21.072,-156.802,30.0
21.07,-156.805,25.0
21.067,-156.821,32.0
21.065,-156.827,8.0
21.063,-156.832,18.0
21.058,-156.843,16.0
20.744,-156.889,16.0
20.787,-156.991,0.0
20.858,-156.668,0.0
20.87,-156.679,0.0
20.888,-156.689,0.0
20.914,-156.695,5.0
20.928,-156.698,0.0
20.931,-156.699,0.0
20.933,-156.697,0.0
20.955,-156.693,0.0
20.964,-156.688,0.0
20.971,-156.684,0.0
20.983,-156.679,0.0
21.01,-156.67,0.0
21.011,-156.651,0.0
21.015,-156.645,0.0
21.019,-156.642,0.0
21.026,-156.629,0.0
21.025,-156.613,0.0
21.027,-156.59,47.0
21.006,-156.556,40.0
21.002,-156.552,0.0
20.95,-156.511,0.0
20.922,-156.494,12.0
20.898,-156.48,7.0
20.902,-156.47,0.0
20.902,-156.468,0.0
20.912,-156.423,0.0
20.919,-156.396,0.0
20.922,-156.384,0.0
20.926,-156.38,0.0
20.933,-156.373,0.0
20.94,-156.358,0.0
20.87,-156.17,137.0
20.867,-156.151,0.0
20.865,-156.146,9.0
20.83,-156.099,0.0
20.792,-156.004,16.0
20.76,-155.987,0.0
20.732,-155.987,52.0
20.723,-155.987,16.0
20.708,-155.996,34.0
20.65,-156.072,48.0
20.638,-156.115,27.0
20.63,-156.184,26.0
20.599,-156.427,0.0
20.628,-156.446,0.0
20.657,-156.445,0.0
20.686,-156.446,0.0
20.732,-156.454,6.0
20.785,-156.467,9.0
20.797,-156.488,8.0
20.795,-156.514,16.0
20.796,-156.571,29.0
20.811,-156.622,8.0
20.811,-156.626,0.0
20.814,-156.628,0.0
20.246,-155.895,0.0
20.264,-155.881,0.0
20.269,-155.85,0.0
20.25,-155.774,0.0
20.248,-155.771,0.0
20.217,-155.734,49.0
20.206,-155.733,132.0
20.205,-155.731,4.0
20.126,-155.6,175.0
20.124,-155.587,0.0
20.105,-155.472,0.0
20.008,-155.263,0.0
19.908,-155.131,0.0
19.904,-155.129,32.0
19.879,-155.112,30.0
19.848,-155.085,31.0
19.81,-155.094,32.0
19.78,-155.09,41.0
19.758,-155.093,48.0
19.73,-155.046,9.0
19.734,-155.071,0.0
19.728,-154.997,7.0
19.559,-154.882,0.0
19.554,-154.871,0.0
19.518,-154.809,16.0
19.427,-154.886,36.0
19.361,-154.972,15.0
19.353,-154.977,0.0
19.349,-154.98,0.0
19.265,-155.235,0.0
19.139,-155.5,16.0
19.089,-155.55,23.0
18.969,-155.613,0.0
18.956,-155.628,35.0
18.939,-155.642,32.0
18.914,-155.682,15.0
19.149,-155.914,0.0
19.182,-155.911,0.0
19.199,-155.909,0.0
19.38,-155.899,12.0
19.426,-155.915,12.0
19.475,-155.923,0.0
19.484,-155.936,62.0
19.564,-155.967,0.0
19.605,-155.979,0.0
20.023,-155.826,0.0
21.299,-157.871,0.0
21.577,-158.284,0.0
21.608,-157.902,0.0
21.574,-157.877,21.0
21.267,-157.783,14.0
21.347,-158.132,0.0
20.862,-156.672,0.0
20.875,-156.682,0.0
20.885,-156.69,0.0
20.946,-156.696,0.0
20.978,-156.682,0.0
21.005,-156.671,0.0
20.94,-156.51,10.0
20.938,-156.507,0.0
20.929,-156.496,0.0
20.91,-156.485,12.0
20.902,-156.482,11.0
20.901,-156.464,0.0
20.901,-156.461,0.0
20.901,-156.455,0.0
20.912,-156.415,0.0
20.913,-156.412,0.0
20.916,-156.403,0.0
20.927,-156.377,0.0
20.764,-156.463,0.0
20.797,-156.58,5.0
20.846,-156.656,0.0
20.224,-155.738,0.0
20.21,-155.734,97.0
19.5,-154.821,9.0
21.268,-157.714,0.0
21.008,-156.666,0.0
20.911,-156.485,0.0
20.917,-156.407,0.0
20.936,-156.365,0.0
20.868,-156.146,0.0
20.652,-156.084,134.0
20.63,-156.198,21.0
20.724,-156.451,0.0
20.75,-156.462,0.0
20.793,-156.477,0.0
20.799,-156.507,18.0
20.778,-156.537,99.0
20.81,-156.604,11.0
20.83,-156.638,0.0
19.272,-155.257,24.0
19.133,-155.51,20.0
18.971,-155.608,10.0
18.974,-155.616,12.0
18.972,-155.621,35.0
18.946,-155.635,23.0
18.932,-155.651,30.0
18.928,-155.656,39.0
18.924,-155.661,32.0
18.922,-155.666,30.0
18.92,-155.667,22.0
18.916,-155.674,18.0
18.931,-155.686,0.0
19.581,-155.971,0.0
20.915,-156.492,7.0
20.907,-156.439,0.0
20.846,-156.13,28.0
20.248,-155.784,0.0
7.834,98.422,5.0
7.83,98.42,0.0
7.834,98.421,0.0
7.821,98.345,3.0
8.274,98.278,7.0
8.297,98.272,13.0
8.31,98.273,15.0
8.378,98.255,15.0
8.399,98.265,16.0
8.436,98.238,16.0
8.484,98.228,10.0
8.923,98.258,7.0
8.882,98.27,10.0
8.872,98.275,0.0
8.86,98.275,8.0
9.16,98.271,13.0
9.203,98.272,127.0
9.222,98.375,5.0
8.07,98.87,33.0
9.277,98.386,13.0
8.993,98.412,9.0
9.951,98.596,4.0
9.95,98.6,4.0
9.946,98.598,11.0
9.979,98.601,13.0
9.744,98.552,0.0
9.781,98.554,6.0
9.299,98.384,7.0
9.376,98.401,0.0
9.46,98.437,8.0
9.602,98.47,13.0
9.602,98.469,11.0
9.669,98.559,5.0
8.853,98.272,13.0
8.859,98.272,10.0
50.483,-4.667,137.0
35.8,-5.833,0.0
36.763,3.051,46.0
36.91,3.91,91.0
5.249,96.913,12.0
5.235,97.06,0.0
1.718,98.797,5.0
1.719,98.795,5.0
1.729,98.785,4.0
1.664,98.826,6.0
1.871,98.565,0.0
2.008,98.403,0.0
5.387,95.964,6.0
5.388,95.963,4.0
5.388,95.962,6.0
1.401,97.212,10.0
1.396,97.17,10.0
1.003,97.405,18.0
1.008,97.405,13.0
1.016,97.393,0.0
0.957,97.424,18.0
0.951,97.419,16.0
1.004,97.409,10.0
0.951,97.421,19.0
0.574,97.732,0.0
1.2667,97.5667,163.0
0.568,97.709,88.0
6.749,73.168,0.0
6.766,73.174,8.0
6.622,73.069,6.0
6.624,73.076,0.0
6.614,73.071,6.0
4.191,73.532,0.0
4.189,73.533,0.0
4.189,73.535,0.0
4.19,73.538,0.0
4.201,73.541,0.0
4.201,73.545,0.0
4.121,73.436,7.0
4.123,73.438,2.0
4.124,73.458,0.0
4.084,73.513,4.0
4.083,73.512,2.0
3.461,73.55,0.0
3.461,73.549,6.0
3.463,73.551,8.0
2.919,73.581,5.0
2.92,73.581,5.0
2.923,73.582,9.0
2.926,72.894,5.0
2.925,72.896,7.0
2.924,72.898,7.0
2.798,73.025,5.0
2.798,73.026,7.0
2.799,73.026,6.0
1.835,73.505,13.0
1.836,73.503,15.0
1.849,73.511,0.0
1.941,73.54,8.0
1.942,73.54,7.0
1.942,73.542,11.0
1.933,73.552,5.0
1.932,73.551,10.0
1.923,73.55,7.0
1.921,73.549,8.0
1.898,73.537,18.0
1.876,73.526,9.0
1.858,73.519,0.0
-0.69,73.157,0.0
-0.687,73.15,0.0
-0.687,73.144,0.0
-0.681,73.144,0.0
-0.672,73.126,9.0
-0.665,73.12,0.0
-0.661,73.116,9.0
-0.651,73.108,0.0
-0.629,73.11,0.0
-0.607,73.093,0.0
6.764,73.18,7.0
50.7,-1.483,10.0
53.75,-0.333,5.0
55.9833,-3.4,57.0
50.07,-5.565,108.0
51.7,-8.533,8.0
7.829,98.298,48.0
7.842,98.297,13.0
7.842,98.375,6.0
7.839,98.373,0.0
7.87,98.417,0.0
7.873,98.425,0.0
8.637,98.251,60.0
8.637,98.253,127.0
7.819,98.403,9.0
7.943,98.401,4.0
8.047,98.419,0.0
7.739,98.777,16.0
7.748,98.772,0.0
7.884,98.292,16.0
7.887,98.296,12.0
7.894,98.299,14.0
7.892,98.298,8.0
7.904,98.301,14.0
7.947,98.283,10.0
7.947,98.282,9.0
8.002,98.296,14.0
8.087,98.3,15.0
8.636,98.249,50.0
8.635,98.25,158.0
8.64,98.25,15.0
8.64,98.252,23.0
